"154C -> MADRID - AV.COLMENAR VIEJO-NTRA.SRA.CARM",40.54721340628365,-3.631499185115467
"154C -> MADRID - AV.QUINONES-CERRO DEL BAI",40.56292531229875,-3.6180859692463
"154C -> MADRID - AV.ROSA LUXEMBURGO-AV.MIGUEL HDE",40.557472787146196,-3.6367336357991142
"154C -> MADRID - AV.ROSA LUXEMBURGO-EST.BAUNAT",40.554976520336446,-3.635245399137196
"154C -> MADRID - AV.SIERRA-CERVANT",40.55040466712428,-3.6327574435455006
"154C -> MADRID - AV.TENERIFE-MARIA PACHE",40.56098681800167,-3.6200644095698173
"154C -> MADRID - AV.TENERIFE-PJUANA DE CASTIL",40.55975734486528,-3.622533592807968
"154C -> MADRID - CTRA.A1-CUESTA BLAN",40.52230886164472,-3.651688836455096
"154C -> MADRID - CTRA.A1-EL ENCINAR DE LOS REY",40.51453079190764,-3.655473457727905
"154C -> MADRID - INTERCAMBIADOR DE PLAZA CASTIL",40.46660654861187,-3.6904887260979677
"154C -> MADRID - LIBERTAD-JULIAN BAENA CAST",40.53955549206358,-3.636493107314324
"154C -> MADRID - MARQUESA VIUDA DE ALDAMA-NSRA.DEL P",40.54127767055834,-3.632943154862926
"154C -> MADRID - MARQUESA VIUDA DE ALDAMA-TRVA.DELCAN",40.54218968433034,-3.6309087916880207
"154C -> MADRID - PLA CASTELLANA-HOSPITAL LA P",40.47951653369379,-3.6859254046781036
"154C -> MADRID - REAL-SACRAMEN",40.544599114801564,-3.6285104787617644
"154C -> SAN SEBASTIAN DE LOS REYES - AV.ARAGON-CENTRO",40.55880806761254,-3.6330964207490117
"154C -> SAN SEBASTIAN DE LOS REYES - AV.ARAGON-PARQUE",40.55834438772206,-3.628922492507264
"154C -> SAN SEBASTIAN DE LOS REYES - AV.BAUNATAL-PZA.",40.552670450996985,-3.630274885114303
"154C -> SAN SEBASTIAN DE LOS REYES - AV.BURGOS-AV.MAN",40.48952484175497,-3.67223345766414
"154C -> SAN SEBASTIAN DE LOS REYES - AV.BURGOS-C.C.SA",40.49801958050236,-3.6629953054312594
"154C -> SAN SEBASTIAN DE LOS REYES - AV.BURGOS-DOMINI",40.50141536778526,-3.6599484726410156
"154C -> SAN SEBASTIAN DE LOS REYES - AV.BURGOS-FCO.PI",40.49428236882781,-3.6674309193456516
"154C -> SAN SEBASTIAN DE LOS REYES - AV.COLMENAR VIEJ",40.5469276538856,-3.631035919688991
"154C -> SAN SEBASTIAN DE LOS REYES - AV.OLIMPICA-C.C.",40.53521952059269,-3.6369834204489973
"154C -> SAN SEBASTIAN DE LOS REYES - AV.OLIMPICA-PABE",40.53645894700618,-3.6327561088276603
"154C -> SAN SEBASTIAN DE LOS REYES - AV.QUINONES-CER",40.56292531229875,-3.6180859692463
"154C -> SAN SEBASTIAN DE LOS REYES - AV.ROSA LUXEMBUR",40.55753799328024,-3.6363444694186913
"154C -> SAN SEBASTIAN DE LOS REYES - AV.SIERRA-NAVAS",40.55035139284152,-3.632615217529315
"154C -> SAN SEBASTIAN DE LOS REYES - AV.TENERIFE-BEAT",40.560871103247244,-3.619803472695724
"154C -> SAN SEBASTIAN DE LOS REYES - AV.TENERIFE-GOME",40.55951443639445,-3.622472282607622
"154C -> SAN SEBASTIAN DE LOS REYES - CTRA.A1-CUESTA B",40.52174512509231,-3.6510104719012597
"154C -> SAN SEBASTIAN DE LOS REYES - CTRA.A1-EL ENCIN",40.51321502846856,-3.655555075614814
"154C -> SAN SEBASTIAN DE LOS REYES - CTRA.IRUN-CONCES",40.533769141614584,-3.641857975544411
"154C -> SAN SEBASTIAN DE LOS REYES - INTERCAMBIADOR",40.46660654861187,-3.6904887260979677
"154C -> SAN SEBASTIAN DE LOS REYES - P CASTELLANA-HO",40.48061116933669,-3.685157869952758
"154C -> SAN SEBASTIAN DE LOS REYES - PZA.UNIVERSIDAD",40.55476687196406,-3.6340504910369074
"154C -> SAN SEBASTIAN DE LOS REYES - REAL-CARLOS RU",40.54470946332708,-3.6280981816120614
